Product ID,Category,Sub-category,Product Name,Brand Name,Size,Color,Ratings,Customer ID,Customer Age,City,State,Order ID,Customer ID,Product ID,Date,Original Price,Discount%
P0791,Men,Bottomwear,Pants,Puma,30,Black,2.00,,,,,OD0791,C076,P0664,9/8/2021,1189.00,30.00%
P0792,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,30,Black,5.00,,,,,OD0792,C077,P0665,1/21/2022,1298.00,30.00%
P0793,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,30,Beige,5.00,,,,,OD0793,C078,P0666,1/13/2021,1456.00,30.00%
P0794,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,30,Beige,5.00,,,,,OD0794,C079,P0667,1/17/2021,1478.00,30.00%
P0795,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,30,Beige,4.00,,,,,OD0795,C080,P0668,1/5/2021,256.00,30.00%
P0796,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,30,Black,4.00,,,,,OD0796,C081,P0669,12/13/2021,2698.00,30.00%
P0797,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,30,Blue,4.00,,,,,OD0797,C082,P0670,11/5/2022,2364.00,30.00%
P0798,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,30,Black,5.00,,,,,OD0798,C083,P0671,8/17/2022,1236.00,30.00%
P0799,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,30,Black,5.00,,,,,OD0799,C084,P0672,1/14/2022,756.00,30.00%
P0800,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,36,Black,3.00,,,,,OD0800,C085,P0673,4/26/2021,326.00,30.00%
P0801,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,36,Black,5.00,,,,,OD0801,C086,P0674,6/10/2022,453.00,30.00%
P0802,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,36,Brown,5.00,,,,,OD0802,C087,P0675,3/14/2022,326.00,30.00%
P0803,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,36,Brown,4.00,,,,,OD0803,C088,P0676,8/8/2022,456.00,30.00%
P0804,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,36,Brown,3.00,,,,,OD0804,C089,P0677,3/11/2022,675.00,30.00%
P0805,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,36,Brown,5.00,,,,,OD0805,C090,P0678,6/29/2022,654.00,30.00%
P0806,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,36,Purple,4.00,,,,,OD0806,C091,P0679,6/21/2021,654.00,30.00%
P0807,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,36,Purple,3.00,,,,,OD0807,C092,P0680,11/21/2022,654.00,30.00%
P0808,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,36,Black,5.00,,,,,OD0808,C093,P0681,7/27/2021,654.00,30.00%
P0809,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,32,Black,5.00,,,,,OD0809,C094,P0682,3/17/2021,356.00,30.00%
P0810,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,32,Brown,4.00,,,,,OD0810,C095,P0683,3/19/2023,686.00,30.00%
P0811,Men,Bottomwear,Pants,HRX by Hrithik Roshan ,32,Brown,2.00,,,,,OD0811,C096,P0684,3/7/2022,456.00,30.00%
P0812,Men,Bottomwear,Pants,Adidas,32,Brown,3.00,,,,,OD0812,C097,P0685,11/3/2022,516.00,30.00%
P0813,Men,Bottomwear,Pants,Adidas,32,Brown,4.00,,,,,OD0813,C098,P0686,3/16/2022,355.00,30.00%
P0814,Men,Bottomwear,Pants,Adidas,32,Beige,5.00,,,,,OD0814,C099,P0686,5/5/2021,465.00,30.00%
P0815,Men,Bottomwear,Pants,Adidas,32,Beige,4.00,,,,,OD0815,C100,P0686,3/31/2023,965.00,30.00%
P0816,Men,Bottomwear,Pants,Adidas,34,Pink,4.00,,,,,OD0816,C001,P0686,3/10/2023,1158.00,30.00%
P0817,Men,Bottomwear,Pants,Adidas,34,Pink,4.00,,,,,OD0817,C002,P0686,4/19/2022,264.00,30.00%
P0818,Men,Bottomwear,Pants,Adidas,34,Pink,3.00,,,,,OD0818,C003,P0686,3/23/2023,433.00,30.00%
P0819,Men,Bottomwear,Pants,Adidas,34,Orange,2.00,,,,,OD0819,C004,P0687,4/19/2022,562.00,30.00%
P0820,Men,Bottomwear,Pants,Adidas,34,Orange,5.00,,,,,OD0820,C005,P0688,12/5/2021,423.00,30.00%
P0821,Men,Bottomwear,Pants,Adidas,34,Orange,4.00,,,,,OD0821,C006,P0689,7/31/2021,621.00,30.00%
P0822,Men,Bottomwear,Pants,Adidas,34,Yellow,2.00,,,,,OD0822,C007,P0690,10/11/2022,333.00,30.00%
P0823,Men,Bottomwear,Pants,Adidas,34,Yellow,5.00,,,,,OD0823,C008,P0691,12/12/2021,236.00,30.00%
P0824,Men,Bottomwear,Pants,Adidas,38,Yellow,5.00,,,,,OD0824,C009,P0692,2/10/2023,456.00,30.00%
P0825,Men,Bottomwear,Pants,Adidas,38,Cream,4.00,,,,,OD0825,C010,P0693,2/21/2023,963.00,30.00%
P0826,Men,Bottomwear,Pants,Adidas,38,Cream,4.00,,,,,OD0826,C011,P0694,9/28/2021,234.00,30.00%
P0827,Men,Bottomwear,Pants,Adidas,38,Cream,4.00,,,,,OD0827,C012,P0695,3/30/2021,456.00,30.00%
P0828,Men,Bottomwear,Pants,Adidas,38,Cream,3.00,,,,,OD0828,C013,P0696,7/1/2022,564.00,30.00%
P0829,Men,Bottomwear,Pants,Adidas,38,Green,5.00,,,,,OD0829,C014,P0697,1/23/2021,634.00,30.00%
P0830,Men,Bottomwear,Pants,Adidas,38,Green,4.00,,,,,OD0830,C015,P0698,5/29/2022,236.00,30.00%
P0831,Men,Bottomwear,Pants,Jockey,38,Green,2.00,,,,,OD0831,C016,P0699,7/15/2021,444.00,30.00%
P0832,Men,Bottomwear,Pants,Jockey,38,Teal,5.00,,,,,OD0832,C017,P0700,11/22/2022,456.00,30.00%
P0833,Men,Bottomwear,Pants,Jockey,38,Teal,5.00,,,,,OD0833,C018,P0701,1/10/2023,963.00,30.00%
P0834,Men,Bottomwear,Pants,Jockey,38,Teal,5.00,,,,,OD0834,C019,P0702,10/21/2022,456.00,30.00%
P0835,Men,Bottomwear,Pants,Jockey,38,Teal,4.00,,,,,OD0835,C020,P0703,1/18/2021,1189.00,30.00%
P0836,Men,Bottomwear,Pants,Jockey,38,Teal,4.00,,,,,OD0836,C021,P0704,3/24/2023,1298.00,30.00%
P0837,Men,Bottomwear,Pants,Jockey,38,Sea Green,4.00,,,,,OD0837,C022,P0705,8/13/2022,1456.00,30.00%
P0838,Men,Bottomwear,Pants,Jockey,36,Red ,5.00,,,,,OD0838,C023,P0706,12/4/2022,1478.00,30.00%
P0839,Men,Bottomwear,Pants,Jockey,36,Blue,5.00,,,,,OD0839,C024,P0707,12/10/2021,256.00,30.00%
P0840,Men,Bottomwear,Pants,Jockey,36,Orange,3.00,,,,,OD0840,C025,P0708,2/6/2021,2698.00,30.00%
P0841,Men,Footwear,Casual Shoes,Puma,6  UK,Green,5.00,,,,,OD0841,C026,P0709,6/22/2022,2364.00,30.00%
P0842,Men,Footwear,Casual Shoes,Puma,7  UK,Purple,5.00,,,,,OD0842,C027,P0710,3/3/2022,1236.00,30.00%
P0843,Men,Footwear,Casual Shoes,Puma,8  UK,White,4.00,,,,,OD0843,C028,P0711,5/26/2022,756.00,30.00%
P0844,Men,Footwear,Casual Shoes,Puma,9  UK,Off white,3.00,,,,,OD0844,C029,P0712,10/19/2022,326.00,30.00%
P0845,Men,Footwear,Casual Shoes,Puma,10  UK,Off white,3.00,,,,,OD0845,C030,P0713,4/3/2022,453.00,30.00%
P0846,Men,Footwear,Casual Shoes,Puma,11  UK,Off white,5.00,,,,,OD0846,C031,P0714,7/26/2021,326.00,30.00%
P0847,Men,Footwear,Casual Shoes,Puma,11  UK,Off white,5.00,,,,,OD0847,C032,P0715,10/8/2021,456.00,30.00%
P0848,Men,Footwear,Casual Shoes,Puma,11  UK,Off white,4.00,,,,,OD0848,C033,P0716,3/16/2022,456.00,30.00%
P0849,Men,Footwear,Casual Shoes,Puma,11  UK,Off white,2.00,,,,,OD0849,C034,P0717,3/19/2021,456.00,30.00%
P0850,Men,Footwear,Casual Shoes,Puma,11  UK,Off white,3.00,,,,,OD0850,C035,P0718,7/21/2022,456.00,30.00%
P0851,Men,Footwear,Casual Shoes,Puma,11  UK,Off white,4.00,,,,,OD0851,C036,P0719,8/7/2022,236.00,30.00%
P0852,Men,Footwear,Casual Shoes,Puma,11  UK,Off white,5.00,,,,,OD0852,C037,P0720,3/25/2022,996.00,30.00%
P0853,Men,Footwear,Casual Shoes,Puma,10 UK,Brown,4.00,,,,,OD0853,C038,P0721,4/20/2021,654.00,30.00%
P0854,Men,Footwear,Casual Shoes,Puma,10 UK,Brown,4.00,,,,,OD0854,C039,P0722,5/3/2021,456.00,30.00%
P0855,Men,Footwear,Casual Shoes,Puma,10 UK,Brown,4.00,,,,,OD0855,C040,P0722,12/4/2021,785.00,30.00%
P0856,Men,Footwear,Casual Shoes,Puma,10 UK,Brown,3.00,,,,,OD0856,C041,P0722,8/11/2022,365.00,25.00%
P0857,Men,Footwear,Casual Shoes,Puma,10 UK,Brown,2.00,,,,,OD0857,C042,P0722,6/15/2022,965.00,25.00%
P0858,Men,Footwear,Casual Shoes,Puma,10 UK,Brown,5.00,,,,,OD0858,C043,P0722,10/4/2022,444.00,30.00%
P0859,Men,Footwear,Casual Shoes,Puma,10 UK,Brown,4.00,,,,,OD0859,C044,P0723,9/9/2022,569.00,30.00%
P0860,Men,Footwear,Casual Shoes,Puma,10 UK,Brown,2.00,,,,,OD0860,C045,P0724,11/18/2021,475.00,30.00%
P0861,Men,Footwear,Casual Shoes,Puma,9 UK,Brown,5.00,,,,,OD0861,C046,P0725,8/15/2022,598.00,40.00%
P0862,Men,Footwear,Casual Shoes,Puma,9 UK,Navy Blue,5.00,,,,,OD0862,C047,P0726,7/10/2022,536.00,40.00%
P0863,Men,Footwear,Casual Shoes,Adidas,9 UK,Navy Blue,4.00,,,,,OD0863,C048,P0727,1/29/2021,256.00,40.00%
P0864,Men,Footwear,Casual Shoes,Adidas,9 UK,Navy Blue,4.00,,,,,OD0864,C049,P0728,3/13/2022,456.00,40.00%
P0865,Men,Footwear,Casual Shoes,Adidas,9 UK,Navy Blue,4.00,,,,,OD0865,C050,P0729,4/21/2021,456.00,40.00%
P0866,Men,Footwear,Casual Shoes,Adidas,9 UK,Navy Blue,3.00,,,,,OD0866,C051,P0730,1/25/2023,745.00,40.00%
P0867,Men,Footwear,Casual Shoes,Adidas,9 UK,Navy Blue,5.00,,,,,OD0867,C052,P0731,7/7/2022,356.00,45.00%
P0868,Men,Footwear,Casual Shoes,Adidas,9 UK,Navy Blue,4.00,,,,,OD0868,C053,P0732,7/20/2021,1189.00,45.00%
P0869,Men,Footwear,Casual Shoes,Adidas,8 UK,Navy Blue,2.00,,,,,OD0869,C054,P0733,6/18/2022,426.00,45.00%
P0870,Men,Footwear,Casual Shoes,Nike,8 UK,Navy Blue,5.00,,,,,OD0870,C055,P0734,2/21/2023,1126.00,47.00%
P0871,Men,Footwear,Casual Shoes,Nike,8 UK,Blue,5.00,,,,,OD0871,C056,P0735,9/11/2021,1145.00,47.00%
P0872,Men,Footwear,Casual Shoes,Nike,8 UK,Blue,5.00,,,,,OD0872,C057,P0736,3/9/2021,1235.00,46.00%
P0873,Men,Footwear,Casual Shoes,Nike,8 UK,Blue,4.00,,,,,OD0873,C058,P0737,10/7/2021,1564.00,46.00%
P0874,Men,Footwear,Casual Shoes,Nike,8 UK,Blue,4.00,,,,,OD0874,C059,P0738,5/12/2022,654.00,46.00%
P0875,Men,Footwear,Casual Shoes,Nike,6 UK,Blue,4.00,,,,,OD0875,C060,P0739,9/17/2021,854.00,30.00%
P0876,Men,Footwear,Casual Shoes,Nike,6 UK,Blue,5.00,,,,,OD0876,C061,P0740,5/22/2021,475.00,30.00%
P0877,Men,Footwear,Casual Shoes,Nike,6 UK,Blue,5.00,,,,,OD0877,C062,P0741,10/14/2022,349.00,30.00%
P0878,Men,Footwear,Casual Shoes,Nike,6 UK,Blue,3.00,,,,,OD0878,C063,P0742,10/30/2022,350.00,30.00%
P0879,Men,Footwear,Casual Shoes,Nike,6 UK,Grey,5.00,,,,,OD0879,C064,P0743,5/16/2022,351.00,30.00%
P0880,Men,Footwear,Casual Shoes,Nike,6 UK,Grey,5.00,,,,,OD0880,C065,P0744,3/27/2021,352.00,35.00%
P0881,Men,Footwear,Casual Shoes,Nike,6 UK,Grey,4.00,,,,,OD0881,C066,P0745,6/28/2021,353.00,35.00%
P0882,Men,Footwear,Casual Shoes,Nike,6 UK,Grey,3.00,,,,,OD0882,C067,P0746,9/27/2021,354.00,35.00%
P0883,Men,Footwear,Casual Shoes,Nike,7 UK,Grey,4.00,,,,,OD0883,C068,P0747,7/2/2022,355.00,35.00%
P0884,Men,Footwear,Casual Shoes,Nike,7 UK,Grey,4.00,,,,,OD0884,C069,P0748,2/10/2022,356.00,35.00%
P0885,Men,Footwear,Casual Shoes,Nike,7 UK,Charcoal,4.00,,,,,OD0885,C070,P0749,8/30/2022,999.00,35.00%
P0886,Men,Footwear,Casual Shoes,Roadster,7 UK,Charcoal,4.00,,,,,OD0886,C071,P0750,3/3/2023,555.00,40.00%
P0887,Men,Footwear,Casual Shoes,Roadster,7 UK,Charcoal,4.00,,,,,OD0887,C072,P0751,7/30/2021,555.00,40.00%
P0888,Men,Footwear,Casual Shoes,Roadster,7 UK,Charcoal,4.00,,,,,OD0888,C073,P0752,7/11/2021,555.00,15.00%
P0889,Men,Footwear,Casual Shoes,Roadster,7 UK,Charcoal,4.00,,,,,OD0889,C074,P0753,6/28/2022,555.00,15.00%
P0890,Men,Footwear,Casual Shoes,Roadster,7 UK,Charcoal,4.00,,,,,OD0890,C075,P0754,5/25/2021,1025.00,15.00%
P0891,Men,Footwear,Casual Shoes,Roadster,7 UK,Charcoal,3.00,,,,,OD0891,C076,P0754,11/11/2021,1025.00,35.00%
P0892,Men,Footwear,Casual Shoes,Roadster,6  UK,Beige,3.00,,,,,OD0892,C077,P0754,2/4/2023,1025.00,35.00%
P0893,Men,Footwear,Casual Shoes,Roadster,7  UK,Beige,4.00,,,,,OD0893,C078,P0754,2/5/2023,555.00,35.00%
P0894,Men,Footwear,Casual Shoes,Roadster,8  UK,Beige,5.00,,,,,OD0894,C079,P0754,10/11/2021,599.00,35.00%
P0895,Men,Footwear,Casual Shoes,Roadster,9  UK,Beige,3.00,,,,,OD0895,C080,P0754,6/27/2022,555.00,55.00%
P0896,Men,Footwear,Casual Shoes,Roadster,10  UK,Beige,2.00,,,,,OD0896,C081,P0754,1/3/2021,555.00,55.00%
P0897,Men,Footwear,Casual Shoes,Roadster,11  UK,Beige,5.00,,,,,OD0897,C082,P0754,11/26/2022,565.00,55.00%
P0898,Men,Footwear,Casual Shoes,Roadster,11  UK,Beige,4.00,,,,,OD0898,C083,P0755,6/29/2021,555.00,55.00%
P0899,Men,Footwear,Casual Shoes,Wrogn,11  UK,Brown,3.00,,,,,OD0899,C084,P0756,3/14/2023,999.00,50.00%
P0900,Men,Footwear,Casual Shoes,Wrogn,11  UK,Brown,5.00,,,,,OD0900,C085,P0757,3/31/2023,999.00,50.00%
P0901,Men,Footwear,Casual Shoes,Wrogn,11  UK,Brown,4.00,,,,,OD0901,C086,P0758,1/2/2023,999.00,50.00%
P0902,Men,Footwear,Casual Shoes,Wrogn,11  UK,Black,2.00,,,,,OD0902,C087,P0759,1/13/2022,999.00,50.00%
P0903,Men,Footwear,Casual Shoes,Wrogn,11  UK,Black,5.00,,,,,OD0903,C088,P0760,7/7/2022,1119.00,50.00%
P0904,Men,Footwear,Casual Shoes,Wrogn,10 UK,Black,5.00,,,,,OD0904,C089,P0761,3/2/2021,1119.00,30.00%
P0905,Men,Footwear,Casual Shoes,Wrogn,10 UK,Black,4.00,,,,,OD0905,C090,P0762,5/9/2021,1119.00,32.00%
P0906,Men,Footwear,Casual Shoes,Wrogn,10 UK,Black,4.00,,,,,OD0906,C091,P0763,4/21/2022,1119.00,25.00%
P0907,Men,Footwear,Casual Shoes,Wrogn,10 UK,Brown,4.00,,,,,OD0907,C092,P0764,9/16/2022,2234.00,45.00%
P0908,Men,Footwear,Casual Shoes,Wrogn,10 UK,Brown,3.00,,,,,OD0908,C093,P0765,4/9/2021,2345.00,15.00%
P0909,Men,Footwear,Casual Shoes,Wrogn,10 UK,Brown,5.00,,,,,OD0909,C094,P0766,7/30/2022,2245.00,33.00%
P0910,Men,Footwear,Casual Shoes,Wrogn,10 UK,Brown,4.00,,,,,OD0910,C095,P0767,7/25/2021,2145.00,42.00%
P0911,Men,Footwear,Casual Shoes,Wrogn,10 UK,Brown,2.00,,,,,OD0911,C096,P0768,9/13/2021,2354.00,42.00%
P0912,Men,Footwear,Casual Shoes,Wrogn,9 UK,Brown,5.00,,,,,OD0912,C097,P0769,12/20/2022,2214.00,39.00%
P0913,Men,Footwear,Casual Shoes,Wrogn,9 UK,Brown,5.00,,,,,OD0913,C098,P0770,10/2/2021,2145.00,39.00%
P0914,Men,Footwear,Casual Shoes,Wrogn,9 UK,Yellow,5.00,,,,,OD0914,C099,P0771,4/15/2021,2235.00,39.00%
P0915,Men,Footwear,Casual Shoes,Wrogn,9 UK,Yellow,4.00,,,,,OD0915,C100,P0772,1/11/2022,2354.00,39.00%
P0916,Men,Footwear,Casual Shoes,Wrogn,9 UK,Yellow,4.00,,,,,OD0916,C001,P0773,3/17/2022,2345.00,30.00%
P0917,Men,Footwear,Casual Shoes,Wrogn,9 UK,Yellow,4.00,,,,,OD0917,C002,P0774,10/30/2022,2214.00,30.00%
P0918,Men,Footwear,Casual Shoes,Wrogn,9 UK,Yellow,5.00,,,,,OD0918,C003,P0775,7/4/2021,2145.00,30.00%
P0919,Men,Footwear,Formal Shoes,Red Tape,9 UK,Cream,5.00,,,,,OD0919,C004,P0776,6/13/2022,2365.00,25.00%
P0920,Men,Footwear,Formal Shoes,Red Tape,8 UK,Cream,3.00,,,,,OD0920,C005,P0777,4/16/2022,2541.00,25.00%
P0921,Men,Footwear,Formal Shoes,Red Tape,8 UK,Cream,5.00,,,,,OD0921,C006,P0778,1/30/2022,2145.00,30.00%
P0922,Men,Footwear,Formal Shoes,Red Tape,8 UK,Cream,5.00,,,,,OD0922,C007,P0779,11/12/2022,2214.00,30.00%
P0923,Men,Footwear,Formal Shoes,Red Tape,8 UK,Cream,4.00,,,,,OD0923,C008,P0780,2/22/2023,2354.00,30.00%
P0924,Men,Footwear,Formal Shoes,Red Tape,8 UK,Cream,3.00,,,,,OD0924,C009,P0781,4/27/2022,3452.00,40.00%
P0925,Men,Footwear,Formal Shoes,Red Tape,8 UK,Cream,5.00,,,,,OD0925,C010,P0782,7/12/2022,1452.00,40.00%
P0926,Men,Footwear,Formal Shoes,Red Tape,6 UK,Navy Blue,4.00,,,,,OD0926,C011,P0783,8/6/2021,1246.00,40.00%
P0927,Men,Footwear,Formal Shoes,Red Tape,6 UK,Navy Blue,3.00,,,,,OD0927,C012,P0784,2/17/2022,2345.00,40.00%
P0928,Men,Footwear,Formal Shoes,Red Tape,6 UK,Navy Blue,5.00,,,,,OD0928,C013,P0785,7/27/2021,2235.00,40.00%
P0929,Men,Footwear,Formal Shoes,Red Tape,6 UK,Navy Blue,5.00,,,,,OD0929,C014,P0786,11/23/2022,2234.00,40.00%
P0930,Men,Footwear,Formal Shoes,Red Tape,6 UK,Teal,4.00,,,,,OD0930,C015,P0787,1/14/2023,1452.00,45.00%
P0931,Men,Footwear,Formal Shoes,Red Tape,6 UK,Sea Green,2.00,,,,,OD0931,C016,P0788,11/27/2021,2356.00,45.00%
P0932,Men,Footwear,Formal Shoes,Red Tape,6 UK,Red ,3.00,,,,,OD0932,C017,P0789,6/22/2021,2245.00,45.00%
P0933,Men,Footwear,Formal Shoes,Red Tape,6 UK,Blue,4.00,,,,,OD0933,C018,P0790,3/2/2023,2235.00,47.00%
P0934,Men,Footwear,Formal Shoes,Red Tape,7 UK,Orange,5.00,,,,,OD0934,C019,P0790,4/19/2021,965.00,47.00%
P0935,Men,Footwear,Formal Shoes,Red Tape,7 UK,Green,4.00,,,,,OD0935,C020,P0790,1/4/2022,1158.00,46.00%
P0936,Men,Footwear,Formal Shoes,Red Tape,7 UK,Purple,4.00,,,,,OD0936,C021,P0790,2/9/2022,264.00,46.00%
P0937,Men,Footwear,Formal Shoes,Red Tape,7 UK,White,4.00,,,,,OD0937,C022,P0790,10/17/2022,433.00,46.00%
P0938,Men,Footwear,Formal Shoes,Bata,7 UK,Off white,3.00,,,,,OD0938,C023,P0790,11/18/2022,562.00,30.00%
P0939,Men,Footwear,Formal Shoes,Bata,7 UK,Sea Green,2.00,,,,,OD0939,C024,P0791,9/20/2022,423.00,30.00%
P0940,Men,Footwear,Formal Shoes,Bata,7 UK,Green,5.00,,,,,OD0940,C025,P0792,3/4/2021,621.00,30.00%
P0941,Men,Footwear,Formal Shoes,Bata,7 UK,Peach,4.00,,,,,OD0941,C026,P0793,3/5/2021,333.00,30.00%
P0942,Men,Footwear,Formal Shoes,Bata,7 UK,Lavender,2.00,,,,,OD0942,C027,P0794,6/23/2021,236.00,30.00%
P0943,Men,Footwear,Formal Shoes,Bata,6  UK,Charcoal,5.00,,,,,OD0943,C028,P0795,12/11/2022,456.00,35.00%
P0944,Men,Footwear,Formal Shoes,Bata,7  UK,Beige,5.00,,,,,OD0944,C029,P0796,2/3/2023,963.00,35.00%
P0945,Men,Footwear,Formal Shoes,Bata,8  UK,Cream,4.00,,,,,OD0945,C030,P0797,9/9/2021,234.00,35.00%
P0946,Men,Footwear,Formal Shoes,Bata,9  UK,Off white,4.00,,,,,OD0946,C031,P0798,1/27/2022,456.00,35.00%
P0947,Men,Footwear,Formal Shoes,Bata,10  UK,Brown,4.00,,,,,OD0947,C032,P0799,10/24/2022,564.00,35.00%
P0948,Men,Footwear,Formal Shoes,Bata,11  UK,Mustard,3.00,,,,,OD0948,C033,P0800,10/16/2022,634.00,35.00%
P0949,Men,Footwear,Formal Shoes,Bata,11  UK,Burgundy,5.00,,,,,OD0949,C034,P0801,2/20/2022,236.00,40.00%
P0950,Men,Footwear,Formal Shoes,Bata,11  UK,Lavender,4.00,,,,,OD0950,C035,P0802,7/7/2021,444.00,40.00%
P0951,Men,Footwear,Formal Shoes,Bata,11  UK,Teal,2.00,,,,,OD0951,C036,P0803,7/30/2022,456.00,15.00%
P0952,Men,Footwear,Formal Shoes,Bata,11  UK,Rust,5.00,,,,,OD0952,C037,P0804,7/30/2022,963.00,15.00%
P0953,Men,Footwear,Formal Shoes,Bata,11  UK,Gold,5.00,,,,,OD0953,C038,P0805,2/25/2023,456.00,15.00%
P0954,Men,Footwear,Formal Shoes,Bata,11  UK,Blue,5.00,,,,,OD0954,C039,P0806,6/6/2022,1189.00,34.00%
P0955,Men,Footwear,Formal Shoes,Bata,10 UK,White,4.00,,,,,OD0955,C040,P0807,5/24/2021,1298.00,34.00%
P0956,Men,Footwear,Formal Shoes,Bata,10 UK,Navy Blue,4.00,,,,,OD0956,C041,P0808,1/10/2022,1456.00,34.00%
P0957,Men,Footwear,Formal Shoes,Bata,10 UK,Pink,4.00,,,,,OD0957,C042,P0809,12/12/2022,1478.00,34.00%
P0958,Men,Footwear,Formal Shoes,Bata,10 UK,Black,5.00,,,,,OD0958,C043,P0810,2/3/2022,256.00,34.00%
P0959,Men,Footwear,Formal Shoes,Woodland,10 UK,Black,5.00,,,,,OD0959,C044,P0811,10/21/2021,2698.00,34.00%
P0960,Men,Footwear,Formal Shoes,Woodland,10 UK,Black,3.00,,,,,OD0960,C045,P0812,2/9/2021,2364.00,44.00%
P0961,Men,Footwear,Formal Shoes,Woodland,10 UK,Black,5.00,,,,,OD0961,C046,P0813,12/27/2021,1236.00,44.00%
P0962,Men,Footwear,Formal Shoes,Woodland,10 UK,Grey,5.00,,,,,OD0962,C047,P0814,7/9/2021,756.00,44.00%
P0963,Men,Footwear,Formal Shoes,Woodland,9 UK,Grey,4.00,,,,,OD0963,C048,P0815,8/9/2022,326.00,44.00%
P0964,Men,Footwear,Formal Shoes,Woodland,9 UK,Grey,3.00,,,,,OD0964,C049,P0816,9/22/2021,453.00,44.00%
P0965,Men,Footwear,Sports Shoes,Red Tape,9 UK,Blue,4.00,,,,,OD0965,C050,P0817,1/17/2021,326.00,10.00%
P0966,Men,Footwear,Sports Shoes,Red Tape,9 UK,Blue,5.00,,,,,OD0966,C051,P0818,2/10/2022,456.00,10.00%
P0967,Men,Footwear,Sports Shoes,Red Tape,9 UK,Blue,3.00,,,,,OD0967,C052,P0819,10/8/2022,675.00,10.00%
P0968,Men,Footwear,Sports Shoes,Red Tape,9 UK,Navy Blue,2.00,,,,,OD0968,C053,P0820,7/26/2022,654.00,30.00%
P0969,Men,Footwear,Sports Shoes,Red Tape,9 UK,Navy Blue,5.00,,,,,OD0969,C054,P0821,1/30/2022,654.00,30.00%
P0970,Men,Footwear,Sports Shoes,Red Tape,9 UK,Navy Blue,4.00,,,,,OD0970,C055,P0822,8/2/2021,654.00,30.00%
P0971,Men,Footwear,Sports Shoes,Red Tape,8 UK,Navy Blue,3.00,,,,,OD0971,C056,P0823,9/16/2021,654.00,25.00%
P0972,Men,Footwear,Sports Shoes,Red Tape,8 UK,Grey,5.00,,,,,OD0972,C057,P0824,2/3/2021,356.00,25.00%
P0973,Men,Footwear,Sports Shoes,Red Tape,8 UK,Grey,4.00,,,,,OD0973,C058,P0825,7/9/2022,686.00,30.00%
P0974,Men,Footwear,Sports Shoes,Red Tape,8 UK,Grey,2.00,,,,,OD0974,C059,P0826,1/30/2021,456.00,30.00%
P0975,Men,Footwear,Sports Shoes,Red Tape,8 UK,Grey,5.00,,,,,OD0975,C060,P0826,7/2/2021,516.00,30.00%
P0976,Men,Footwear,Sports Shoes,Red Tape,8 UK,Charcoal,5.00,,,,,OD0976,C061,P0826,7/14/2021,355.00,40.00%
P0977,Men,Footwear,Sports Shoes,Red Tape,6 UK,Charcoal,4.00,,,,,OD0977,C062,P0826,1/21/2022,465.00,40.00%
P0978,Men,Footwear,Sports Shoes,Red Tape,6 UK,Charcoal,4.00,,,,,OD0978,C063,P0827,12/14/2021,965.00,40.00%
P0979,Men,Footwear,Sports Shoes,Puma,6 UK,Charcoal,4.00,,,,,OD0979,C064,P0828,2/6/2023,1158.00,40.00%
P0980,Men,Footwear,Sports Shoes,Puma,6 UK,Charcoal,3.00,,,,,OD0980,C065,P0829,7/23/2021,264.00,40.00%
P0981,Men,Footwear,Sports Shoes,Puma,6 UK,Charcoal,5.00,,,,,OD0981,C066,P0830,2/22/2023,433.00,40.00%
P0982,Men,Footwear,Sports Shoes,Puma,6 UK,Off white,4.00,,,,,OD0982,C067,P0831,2/6/2022,562.00,45.00%
P0983,Men,Footwear,Sports Shoes,Puma,6 UK,Off white,2.00,,,,,OD0983,C068,P0832,9/17/2021,423.00,45.00%
P0984,Men,Footwear,Sports Shoes,Puma,6 UK,Beige,5.00,,,,,OD0984,C069,P0833,5/31/2022,621.00,45.00%
P0985,Men,Footwear,Sports Shoes,Puma,7 UK,Beige,5.00,,,,,OD0985,C070,P0834,5/29/2022,333.00,47.00%
P0986,Men,Footwear,Sports Shoes,Puma,7 UK,Rust,5.00,,,,,OD0986,C071,P0835,3/17/2022,236.00,47.00%
P0987,Men,Footwear,Sports Shoes,Puma,7 UK,Rust,4.00,,,,,OD0987,C072,P0836,3/20/2021,456.00,46.00%
